anxiety,fear,nervousness,sadness,suffering,shame,insight,saran,validation
1,0,0,2,2,0,"cemas sedikit, kesedihan lumayan, penderitaan lumayan","1. Fokus pada pernapasan dalam-dalam, hitung hingga 4 saat menghirup dan 4 saat menghembuskan napas. Ulangi beberapa kali.

2. Lakukan aktivitas yang menenangkan, seperti mendengarkan musik yang menenangkan, mandi air hangat, atau membaca buku.

3. Hubungi orang terdekat yang Anda percaya untuk berbagi perasaan Anda.","Duh, kayaknya kamu lagi merasa sedih dan terbebani banget ya,  aku ngerti kok kalau lagi  begini rasanya berat sekali."
1,0,0,2,3,0,"cemas sedikit, kesedihan lumayan, penderitaan tinggi","1. Fokus pada pernapasan Anda: Hirup dalam-dalam melalui hidung, tahan sebentar, dan hembuskan perlahan melalui mulut. Ulangi beberapa kali.

2. Lakukan aktivitas yang menenangkan:  Cobalah mendengarkan musik yang menenangkan, mandi air hangat, atau membaca buku.

3. Hubungi orang terdekat yang Anda percaya: Berbagi perasaan Anda dapat meringankan beban dan memberikan dukungan.","Wah, sepertinya kamu lagi banyak pikiran ya,  merasakan kesedihan yang cukup dalam dan sedang sangat menderita; aku mengerti, itu pasti sangat berat."
1,0,0,3,1,0,"cemas sedikit, kesedihan tinggi, penderitaan sedikit","1. Cobalah teknik pernapasan dalam: tarik napas dalam-dalam melalui hidung, tahan beberapa saat, lalu hembuskan perlahan melalui mulut. Ulangi beberapa kali.

2. Fokus pada hal-hal yang bisa Anda kendalikan saat ini, seperti mengatur napas Anda atau melakukan satu tugas kecil yang bisa diselesaikan.

3.  Cari kegiatan yang menenangkan, seperti mendengarkan musik yang menenangkan, mandi air hangat, atau membaca buku.","Duh, sepertinya kamu lagi sedih banget ya, meskipun ada sedikit kecemasan dan rasa nggak nyaman.  Aku ngerti banget kalau lagi kaya gini rasanya berat."
1,0,0,3,2,0,"cemas sedikit, kesedihan tinggi, penderitaan lumayan","1. Cobalah teknik pernapasan dalam: tarik napas dalam-dalam melalui hidung, tahan beberapa saat, dan hembuskan perlahan melalui mulut. Ulangi beberapa kali.

2. Fokus pada hal-hal yang dapat Anda kendalikan saat ini, seperti mengatur napas Anda atau memilih aktivitas yang menenangkan (misalnya, mendengarkan musik yang menenangkan).

3.  Hubungi seseorang yang Anda percaya dan percayakan perasaan Anda; berbagi beban dapat meringankan kecemasan.","Aku ngerti banget kamu lagi merasa sedih banget dan agak cemas,  wajar kok  kalau lagi merasa terbebani seperti ini."
1,0,0,3,3,0,"cemas sedikit, kesedihan tinggi, penderitaan tinggi","1. Cobalah teknik pernapasan dalam: Hirup perlahan melalui hidung, tahan beberapa saat, lalu hembuskan perlahan melalui mulut. Ulangi beberapa kali.

2. Fokus pada sesuatu yang Anda lihat, dengar, dan rasakan di sekitar Anda saat ini.  Ini membantu menarik perhatian Anda dari pikiran-pikiran yang menimbulkan kecemasan.

3. Hubungi seseorang yang Anda percayai dan bicarakan perasaan Anda.  Berbagi beban dapat meringankan kecemasan.","Duh, kamu kayaknya lagi sedih dan terbebani banget ya,  aku ngerti banget kalau lagi merasa begitu berat."
2,0,0,1,1,0,"cemas lumayan, kesedihan sedikit, penderitaan sedikit","1. Cobalah teknik pernapasan dalam: tarik napas dalam-dalam melalui hidung, tahan beberapa detik, lalu hembuskan perlahan melalui mulut. Ulangi beberapa kali.

2.  Lakukan aktivitas yang menenangkan, seperti mendengarkan musik yang menenangkan, mandi air hangat, atau membaca buku.

3.  Bergeraklah sedikit: jalan kaki singkat atau peregangan ringan dapat membantu meredakan ketegangan fisik yang terkait dengan kecemasan.","Aku ngerti banget kamu lagi merasa cemas, meskipun ada sedikit sedih dan nggak nyaman;  itu wajar kok,  kadang hidup memang suka ngasih tantangan yang berat."
2,0,0,1,2,0,"cemas lumayan, kesedihan sedikit, penderitaan lumayan","1. Cobalah teknik pernapasan dalam:  Hirup napas dalam-dalam melalui hidung, tahan beberapa saat, lalu hembuskan perlahan melalui mulut. Ulangi beberapa kali.

2.  Lakukan aktivitas yang menenangkan Anda, seperti mendengarkan musik yang menenangkan, mandi air hangat, atau membaca buku.

3.  Hubungi orang terdekat yang Anda percayai untuk berbagi perasaan Anda.  Mendapatkan dukungan sosial sangat membantu.","Wah, sepertinya kamu lagi merasa cukup cemas dan sedikit sedih, ya?  Aku mengerti,  memang berat kalau sedang menghadapi perasaan seperti ini."
2,0,0,1,3,0,"cemas lumayan, kesedihan sedikit, penderitaan tinggi","1. Cobalah teknik pernapasan dalam: tarik napas dalam-dalam melalui hidung, tahan beberapa saat, lalu hembuskan perlahan melalui mulut. Ulangi beberapa kali.

2. Fokus pada hal-hal yang Anda bisa kendalikan saat ini, seperti aktivitas sederhana seperti minum air atau mendengarkan musik yang menenangkan.

3.  Jika rasa cemas terasa sangat berat, jangan ragu untuk menghubungi seseorang yang Anda percayai atau mencari bantuan profesional.","Duh, kamu kayaknya lagi ngerasain beban yang berat banget ya,  dengan kecemasan yang cukup tinggi dan rasa sedih yang menyertainya; aku ngerti banget kalau itu bikin tertekan."
2,0,0,2,1,0,"cemas lumayan, kesedihan lumayan, penderitaan sedikit","1.  Coba teknik pernapasan dalam: tarik napas dalam-dalam melalui hidung, tahan beberapa saat, lalu hembuskan perlahan melalui mulut. Ulangi beberapa kali.

2.  Alihkan perhatian Anda dengan aktivitas yang menenangkan, seperti mendengarkan musik yang menenangkan, membaca buku, atau mandi air hangat.

3.  Ingatkan diri Anda bahwa perasaan ini sementara dan akan berlalu. Anda kuat dan mampu melewatinya.","Wah, kedengarannya kamu lagi merasa cukup cemas dan sedih ya,  aku ngerti banget kalau lagi nggak enak kayak gini."
2,0,0,2,2,0,"cemas lumayan, kesedihan lumayan, penderitaan lumayan","1. Cobalah teknik pernapasan dalam:  Hirup napas dalam-dalam melalui hidung, tahan beberapa saat, lalu hembuskan perlahan melalui mulut. Ulangi beberapa kali.

2. Fokus pada hal-hal yang bisa Anda kendalikan saat ini:  Misalnya, apa yang Anda lihat, dengar, dan rasakan di sekitar Anda.

3.  Lakukan aktivitas yang menenangkan:  Mendengarkan musik yang menenangkan, mandi air hangat, atau membaca buku.","Wah, kedengarannya kamu lagi merasa cukup cemas, sedih, dan terbebani ya.  Aku mengerti banget kalau sedang menghadapi perasaan-perasaan seperti itu,  dan itu benar-benar wajar kok."
2,0,0,2,3,0,"cemas lumayan, kesedihan lumayan, penderitaan tinggi","1.  Cobalah teknik pernapasan dalam: tarik napas dalam-dalam melalui hidung, tahan beberapa saat, lalu hembuskan perlahan melalui mulut. Ulangi beberapa kali.

2.  Berfokuslah pada hal-hal yang Anda bisa kendalikan saat ini, seperti mengatur lingkungan sekitar Anda menjadi lebih tenang dan nyaman.

3.  Hubungi orang terdekat yang Anda percayai untuk berbagi perasaan Anda atau cari dukungan dari jalur bantuan krisis jika diperlukan.","Wah, kedengarannya kamu lagi merasa cemas, sedih, dan sangat terbebani ya;  aku mengerti banget kalau situasi seperti ini pasti berat banget dilalui."
2,0,0,3,1,0,"cemas lumayan, kesedihan tinggi, penderitaan sedikit","1. Cobalah teknik pernapasan dalam: tarik napas dalam-dalam melalui hidung, tahan beberapa saat, lalu hembuskan perlahan melalui mulut. Ulangi beberapa kali.

2. Lakukan aktivitas yang menenangkan, seperti mendengarkan musik yang menenangkan, mandi air hangat, atau membaca buku.

3. Hubungi orang terdekat yang Anda percayai untuk berbagi perasaan Anda atau cari dukungan dari komunitas online yang suportif.","Wah, kayaknya kamu lagi merasa sedih banget ya, meskipun ada sedikit rasa cemas juga.  Aku ngerti banget kalau lagi menghadapi hal-hal yang berat itu bisa bikin merasa begitu."
2,0,0,3,2,0,"cemas lumayan, kesedihan tinggi, penderitaan lumayan","1. Cobalah teknik pernapasan dalam: tarik napas dalam-dalam melalui hidung, tahan beberapa saat, lalu hembuskan perlahan melalui mulut. Ulangi beberapa kali.

2. Fokus pada hal-hal yang bisa Anda kendalikan saat ini, seperti mengambil napas dalam atau minum air.

3.  Lakukan aktivitas yang menenangkan, seperti mendengarkan musik yang menenangkan atau berjalan-jalan singkat di luar ruangan.","Duh, kamu lagi merasa sedih banget ya, ditambah cemas dan sedikit terbebani?  Aku ngerti banget kalau lagi kayak gini rasanya berat sekali."
2,0,0,3,3,0,"cemas lumayan, kesedihan tinggi, penderitaan tinggi","1.  Cobalah teknik pernapasan dalam: tarik napas dalam-dalam melalui hidung, tahan beberapa saat, lalu hembuskan perlahan melalui mulut. Ulangi beberapa kali.

2.  Alihkan perhatian Anda ke hal-hal yang menyenangkan dan menenangkan, seperti mendengarkan musik yang menenangkan, membaca buku, atau menghabiskan waktu di alam.

3.  Ingatkan diri Anda bahwa perasaan ini bersifat sementara dan akan berlalu. Anda kuat dan mampu melewati ini.","Sayang, aku dengar kamu lagi merasa sangat sedih dan terbebani, ditambah lagi rasa cemas yang cukup kuat;  wajar kok kalau kamu merasa begitu,  ini pasti masa yang berat."
3,0,0,1,1,0,"cemas tinggi, kesedihan sedikit, penderitaan sedikit","1. Cobalah teknik pernapasan dalam: Hirup napas dalam-dalam melalui hidung, tahan beberapa saat, lalu hembuskan perlahan melalui mulut. Ulangi beberapa kali.

2. Fokus pada hal-hal yang dapat Anda kendalikan saat ini:  Misalnya, apa yang Anda lihat, dengar, atau rasakan di sekitar Anda.

3. Lakukan aktivitas yang menenangkan bagi Anda, seperti mendengarkan musik yang menenangkan, mandi air hangat, atau membaca buku.","Rasanya kamu lagi banyak pikiran dan merasa cemas ya,  wajar kok kalau sedikit sedih dan merasa terbebani;  aku mengerti ini pasti nggak mudah."
3,0,0,1,2,0,"cemas tinggi, kesedihan sedikit, penderitaan lumayan","1. Cobalah teknik pernapasan dalam: hirup napas dalam-dalam melalui hidung, tahan beberapa saat, lalu hembuskan perlahan melalui mulut. Ulangi beberapa kali.

2. Fokus pada hal-hal yang Anda bisa kendalikan saat ini, seperti pernapasan Anda atau aktivitas sederhana seperti minum air.

3. Lakukan aktivitas yang menenangkan Anda, misalnya mendengarkan musik yang menenangkan, mandi air hangat, atau membaca buku.","Duh, kamu lagi merasa cemas banget ya, ditambah sedikit sedih dan agak terbebani?  Aku ngerti banget,  wajar kok kalau lagi merasa seperti itu."
3,0,0,1,3,0,"cemas tinggi, kesedihan sedikit, penderitaan tinggi","1. Cobalah teknik pernapasan dalam: Hirup perlahan melalui hidung, tahan beberapa saat, dan hembuskan perlahan melalui mulut. Ulangi beberapa kali.

2. Fokus pada hal-hal yang Anda bisa kendalikan saat ini, seperti pernapasan Anda atau sesuatu yang Anda lihat di sekitar Anda.

3.  Hubungi orang terdekat yang Anda percaya untuk berbagi perasaan Anda, atau cari dukungan dari layanan bantuan krisis jika dibutuhkan.","Kayaknya kamu lagi ngerasain beban yang berat banget ya,  dengan kecemasan yang tinggi dan rasa sedih yang menyertainya; aku ngerti banget kalau itu bikin kamu merasa terbebani."
3,0,0,2,1,0,"cemas tinggi, kesedihan lumayan, penderitaan sedikit","1. Cobalah teknik pernapasan dalam:  Hirup napas dalam-dalam melalui hidung, tahan beberapa saat, dan hembuskan perlahan melalui mulut. Ulangi beberapa kali.

2.  Alihkan perhatian Anda: Dengarkan musik yang menenangkan, fokus pada sensasi fisik seperti tekstur kain, atau lakukan aktivitas sederhana seperti mewarnai.

3.  Minum air putih dan pastikan Anda cukup istirahat: Dehidrasi dan kurang tidur dapat memperburuk kecemasan.","Aku ngerti banget kamu lagi merasa cemas banget, sedih juga, dan sedikit terbebani;  wajar kok kalau lagi merasa seperti ini,  memang nggak mudah melewati semuanya."
3,0,0,2,2,0,"cemas tinggi, kesedihan lumayan, penderitaan lumayan","1.  Cobalah teknik pernapasan dalam: tarik napas dalam-dalam melalui hidung, tahan beberapa saat, dan hembuskan perlahan melalui mulut. Ulangi beberapa kali.

2.  Fokus pada hal-hal yang Anda bisa kendalikan saat ini, misalnya, apa yang Anda lihat, dengar, atau rasakan secara fisik.

3.  Ingatkan diri Anda bahwa perasaan ini bersifat sementara dan akan mereda.  Anda tidak sendirian dan bantuan tersedia.","Duh, kayaknya kamu lagi merasa cemas banget, sedih, dan lagi banyak beban ya?  Aku ngerti banget kalau lagi kayak gini rasanya berat sekali."
3,0,0,2,3,0,"cemas tinggi, kesedihan lumayan, penderitaan tinggi","1. Cobalah teknik pernapasan dalam: tarik napas dalam-dalam melalui hidung, tahan beberapa detik, dan hembuskan perlahan melalui mulut. Ulangi beberapa kali.

2. Fokus pada hal-hal yang Anda bisa kendalikan saat ini, seperti pernapasan Anda atau apa yang Anda rasakan secara fisik.  Lepaskan kekhawatiran tentang hal-hal yang di luar kendali Anda.

3. Lakukan aktivitas yang menenangkan, seperti mendengarkan musik yang menenangkan, mandi air hangat, atau membaca buku.","Duh, kamu lagi merasa cemas banget, sedih juga, dan lagi banyak banget bebannya ya?  Aku ngerti banget kalau itu pasti berat banget buat dijalani."
3,0,0,3,1,0,"cemas tinggi, kesedihan tinggi, penderitaan sedikit","1. Fokus pada pernapasan dalam-dalam: Hirup perlahan melalui hidung, tahan beberapa detik, dan hembuskan perlahan melalui mulut. Ulangi beberapa kali.

2. Cari aktivitas yang menenangkan: Dengarkan musik yang menenangkan, mandi air hangat, atau baca buku yang Anda sukai.

3.  Hubungi orang terdekat yang Anda percaya: Berbagi perasaan Anda dapat meringankan beban dan memberikan dukungan.","Rasanya kamu lagi merasa sangat cemas dan sedih ya,  aku mengerti banget kalau itu berat banget saat ini."
3,0,0,3,2,0,"cemas tinggi, kesedihan tinggi, penderitaan lumayan","1. Fokus pada pernapasan dalam-dalam: Hirup perlahan melalui hidung, tahan sebentar, dan hembuskan perlahan melalui mulut. Ulangi beberapa kali.

2. Cari aktivitas yang menenangkan: Dengarkan musik yang menenangkan, mandi air hangat, atau luangkan waktu di alam.

3. Hubungi orang terdekat yang Anda percaya: Berbagi perasaan Anda dapat membantu meringankan beban emosional.","Duh, sayang sekali kamu lagi merasa cemas dan sedih banget,  aku ngerti banget kalau lagi berat seperti ini."
3,0,0,3,3,0,"cemas tinggi, kesedihan tinggi, penderitaan tinggi","1. Cobalah teknik pernapasan dalam: hirup napas dalam-dalam melalui hidung, tahan beberapa saat, lalu hembuskan perlahan melalui mulut. Ulangi beberapa kali.

2. Fokus pada hal-hal yang Anda bisa kendalikan saat ini, seperti pernapasan Anda atau aktivitas sederhana yang bisa Anda lakukan.

3.  Cari aktivitas yang menenangkan bagi Anda, seperti mendengarkan musik yang menenangkan, mandi air hangat, atau membaca buku.","Duh, kamu lagi ngerasain cemas, sedih, dan susah banget ya?  Aku ngerti banget ini pasti lagi berat banget buat kamu."
1,0,0,1,0,1,"cemas sedikit, kesedihan sedikit, rasa malu sedikit","1. Cobalah teknik pernapasan dalam:  hirup perlahan melalui hidung, tahan sebentar, dan hembuskan perlahan melalui mulut. Ulangi beberapa kali.

2.  Lakukan aktivitas yang menenangkan Anda, seperti mendengarkan musik yang menenangkan, mandi air hangat, atau membaca buku.

3.  Ingatkan diri Anda bahwa perasaan ini sementara dan akan berlalu. Anda kuat dan mampu menghadapinya.","Wah, sepertinya kamu lagi merasa sedikit cemas, sedih, dan mungkin agak malu ya?  Aku ngerti kok,  itu wajar kok dirasakan,  kadang hari-hari memang bisa terasa berat."
1,0,0,1,0,2,"cemas sedikit, kesedihan sedikit, rasa malu lumayan","1. Cobalah teknik pernapasan dalam: tarik napas dalam-dalam melalui hidung, tahan beberapa detik, dan hembuskan perlahan melalui mulut. Ulangi beberapa kali.

2.  Lakukan aktivitas yang menenangkan Anda, seperti mendengarkan musik yang menenangkan, mandi air hangat, atau membaca buku.

3.  Jika rasa cemas berlanjut atau mengganggu aktivitas sehari-hari, jangan ragu untuk menghubungi profesional kesehatan mental.","Kayaknya kamu lagi ngerasain campuran cemas, sedih, dan agak malu ya?  Aku ngerti banget kalau lagi merasa gitu itu berat."
1,0,0,1,0,3,"cemas sedikit, kesedihan sedikit, rasa malu tinggi","1. Cobalah teknik pernapasan dalam: Hirup napas dalam-dalam melalui hidung, tahan beberapa saat, dan hembuskan perlahan melalui mulut. Ulangi beberapa kali.

2. Fokus pada hal-hal yang Anda syukuri saat ini, sekecil apa pun itu.  Buatlah daftar singkat jika membantu.

3. Bergeraklah sedikit: Jalan kaki singkat di luar ruangan atau lakukan peregangan ringan dapat membantu mengurangi ketegangan fisik yang berkaitan dengan kecemasan.","Aku ngerti banget kamu lagi merasa sedikit cemas, sedih, dan mungkin agak malu;  itu wajar kok,  kadang hidup memang memberikan tantangan yang berat."
1,0,0,2,0,1,"cemas sedikit, kesedihan lumayan, rasa malu sedikit","1. Cobalah teknik pernapasan dalam: Hirup napas dalam-dalam melalui hidung, tahan beberapa saat, lalu hembuskan perlahan melalui mulut. Ulangi beberapa kali.

2. Lakukan aktivitas yang menenangkan, seperti mendengarkan musik yang menenangkan, membaca buku, atau mandi air hangat.

3.  Hubungi seseorang yang Anda percayai untuk berbagi perasaan Anda, atau rencanakan untuk berbicara dengan saya lagi jika Anda merasa perlu dukungan lebih lanjut.","Kayaknya kamu lagi ngerasain sedih yang cukup dalam ya, campur cemas sedikit dan mungkin ada rasa malu juga.  Aku ngerti banget kalau lagi kayak gini pasti berat banget."
1,0,0,2,0,2,"cemas sedikit, kesedihan lumayan, rasa malu lumayan","1. Cobalah teknik pernapasan dalam:  Hirup napas dalam-dalam melalui hidung, tahan beberapa saat, lalu hembuskan perlahan melalui mulut. Ulangi beberapa kali.

2. Fokus pada hal-hal yang Anda syukuri saat ini, sekecil apapun itu.  Tuliskan atau renungkan hal-hal positif tersebut.

3.  Lakukan aktivitas fisik ringan yang Anda sukai, seperti berjalan kaki singkat atau mendengarkan musik yang menenangkan.","Duh, kamu lagi merasa cemas, sedih, dan agak malu ya?  Aku ngerti banget kalau lagi  ngalamin ini semua pasti berat banget."
1,0,0,2,0,3,"cemas sedikit, kesedihan lumayan, rasa malu tinggi","1. Cobalah teknik pernapasan dalam: tarik napas dalam-dalam melalui hidung, tahan beberapa saat, lalu hembuskan perlahan melalui mulut. Ulangi beberapa kali.

2. Fokus pada hal-hal yang Anda syukuri saat ini, sekecil apapun itu.  Coba tuliskan 3 hal yang Anda syukuri.

3. Lakukan aktivitas fisik ringan yang Anda sukai, seperti berjalan kaki singkat atau meregangkan otot. Gerakan tubuh dapat membantu mengurangi ketegangan.","Wah, kamu lagi merasa cemas, sedih, dan mungkin agak malu ya?  Aku ngerti banget,  itu pasti lagi berat banget buat kamu."
