anxiety,fear,nervousness,sadness,suffering,shame, insight, saran
0,1,0,0,3,1,"Takut sedikit, gelisah sedikit, dan sedikit kesedihan. Kamu mungkin merasa sedikit kecewa, tapi nggak sampai mengganggu banyak hal sih.","Cobalah untuk lebih fokus pada hal-hal kecil yang bisa kamu kendalikan dan beri waktu buat diri kamu untuk melakukan aktivitas yang bisa bikin kamu merasa lebih baik."
0,1,0,0,3,2,"Takut sedikit, gelisah sedikit, dan kesedihan kamu lumayan. Kamu mungkin merasa sedikit kecewa atau tertekan dengan beberapa hal, tapi nggak sampai mengganggu banyak.","Cobalah untuk memberi waktu buat diri kamu untuk refleksi diri atau ngobrol sama seseorang yang bisa bantu ngurangin perasaan kecewa itu."
0,1,0,0,3,3,"Takut sedikit, gelisah sedikit, dan kesedihan kamu cukup tinggi. Kamu mungkin merasa kecewa dengan beberapa hal, dan itu ngaruh ke perasaan kamu.","Cobalah untuk melakukan hal-hal yang bisa bikin kamu merasa lebih rileks, seperti jalan-jalan atau berbicara dengan teman yang bisa bantu kamu merasa lebih tenang."
0,2,0,0,1,1,"Takut lumayan, gelisah sedikit, dan sedikit kesedihan. Kamu mungkin merasa sedikit kecewa atau tertekan, tapi nggak sampai ngaruh banyak ke perasaan kamu.","Cobalah untuk fokus pada hal-hal kecil yang bisa kamu kendalikan dan beri waktu buat diri kamu untuk refleksi diri atau melakukan aktivitas yang bisa bikin kamu merasa lebih baik."
0,2,0,0,1,2,"Takut lumayan, gelisah sedikit, dan kesedihan kamu lumayan. Kamu mungkin merasa sedikit kecewa atau tertekan dengan beberapa hal, dan itu ngaruh ke perasaan kamu.","Cobalah untuk berbicara dengan seseorang yang bisa bantu kamu merasa lebih tenang atau lakukan hal-hal yang bisa bikin kamu lebih rileks."
0,2,0,0,1,3,"Takut lumayan, gelisah sedikit, dan kesedihan kamu cukup tinggi. Kamu mungkin merasa kecewa dengan beberapa hal, dan itu bisa menambah beban di perasaan kamu.","Cobalah untuk berbicara dengan seseorang yang bisa memberi perspektif lebih baik atau sekedar memberi waktu untuk diri sendiri."
0,2,0,0,2,1,"Takut lumayan, gelisah lumayan, dan sedikit kesedihan. Kamu mungkin merasa sedikit kecewa atau tertekan, tapi nggak sampai ngaruh banyak ke perasaan kamu.","Cobalah untuk lebih fokus pada hal-hal kecil yang bisa kamu kendalikan dan beri waktu buat diri kamu untuk melakukan aktivitas yang bisa bikin kamu merasa lebih rileks."
0,2,0,0,2,2,"Takut lumayan, gelisah lumayan, dan kesedihan kamu lumayan. Kamu mungkin merasa sedikit kecewa atau tertekan dengan beberapa hal, dan itu ngaruh ke perasaan kamu.","Cobalah untuk berbicara dengan seseorang yang bisa membantu kamu merasa lebih tenang atau lakukan hal-hal yang bisa bikin kamu lebih rileks."
0,2,0,0,2,3,"Takut lumayan, gelisah lumayan, dan kesedihan kamu cukup tinggi. Perasaan kecewa ini bisa ngaruh ke perasaan kamu dan menambah beban di pikiran kamu.","Cobalah untuk mencari waktu untuk berbicara dengan seseorang yang bisa memberi perspektif lebih baik atau sekedar memberi waktu untuk diri sendiri."
0,2,0,0,3,1,"Takut lumayan, gelisah lumayan, dan kesedihan kamu cukup tinggi. Kamu mungkin merasa kecewa dengan beberapa hal, dan itu bisa menambah beban di perasaan kamu.","Cobalah untuk berbicara dengan seseorang yang bisa memberi perspektif lebih baik atau sekedar memberi waktu untuk diri sendiri untuk menenangkan pikiran."
0,2,0,0,3,2,"Takut lumayan, gelisah lumayan, dan kesedihan kamu cukup tinggi. Ketakutan yang besar dan perasaan kecewa bisa nambahin beban di perasaan kamu.","Cobalah untuk mencari waktu untuk berbicara dengan seseorang yang bisa memberi perspektif lebih baik atau sekedar memberi waktu buat diri sendiri untuk merasa lebih baik."
0,2,0,0,3,3,"Takut lumayan, gelisah lumayan, dan kesedihan kamu cukup tinggi. Kamu merasa tertekan dan kecewa dengan beberapa hal, dan itu mengarah ke perasaan yang sangat penuh tekanan.","Cobalah untuk berbicara dengan seorang profesional atau seseorang yang kamu percayai, karena mereka bisa memberi dukungan untuk membantu kamu merasa lebih tenang."
0,3,0,0,1,1,"Takut tinggi, gelisah sedikit, dan sedikit kesedihan. Kamu mungkin merasa tertekan dengan ketakutan yang ada, tapi gelisah kamu nggak begitu ngaruh ke perasaan kamu.","Cobalah untuk fokus pada langkah-langkah kecil yang bisa kamu kendalikan, dan beri waktu buat diri kamu untuk beristirahat atau melakukan hal yang bikin kamu merasa lebih baik."
0,3,0,0,1,2,"Takut tinggi, gelisah sedikit, dan kesedihan kamu lumayan. Kamu mungkin merasa tertekan dengan ketakutan yang tinggi dan sedikit kecewa, tapi nggak sampai ngaruh banyak.","Cobalah untuk memberi waktu buat diri kamu untuk refleksi diri atau ngobrol sama seseorang yang bisa bantu ngurangin perasaan kecewa itu."
0,3,0,0,1,3,"Takut tinggi, gelisah sedikit, dan kesedihan kamu cukup tinggi. Ketakutan dan perasaan kecewa bisa membuat kamu merasa sangat tertekan.","Fokus pada hal-hal kecil yang bisa kamu kendalikan, dan beri waktu untuk diri kamu untuk lebih rileks. Ngobrol dengan seorang teman atau seorang profesional bisa membantu."
0,3,0,0,2,1,"Takut tinggi, gelisah lumayan, dan sedikit kesedihan. Kamu mungkin merasa sangat tertekan dengan ketakutan yang ada, dan sedikit kecewa nambahin beban di pikiran kamu.","Fokus pada langkah-langkah kecil yang bisa kamu kendalikan, dan beri waktu untuk diri kamu untuk lebih rileks. Ngobrol dengan seseorang yang kamu percayai bisa bantu banget."
0,3,0,0,2,2,"Takut tinggi, gelisah lumayan, dan kesedihan kamu lumayan. Kamu mungkin merasa tertekan dengan ketakutan yang besar dan sedikit kecewa, dan itu ngaruh ke perasaan kamu.","Cobalah untuk berbicara dengan seseorang yang bisa memberi perspektif lebih baik atau lakukan hal-hal yang bisa ngebantu kamu lebih rileks."
0,3,0,0,2,3,"Takut tinggi, gelisah lumayan, dan kesedihan kamu cukup tinggi. Ketakutan yang cukup besar dan perasaan kecewa bisa bikin kamu merasa sangat tertekan dan gelisah.","Cobalah untuk mencari waktu untuk berbicara dengan seseorang yang bisa memberi perspektif lebih baik atau sekedar memberi waktu buat diri sendiri."
0,3,0,0,3,1,"Takut tinggi, gelisah tinggi, dan sedikit kesedihan. Semua perasaan ini bikin kamu merasa sangat tertekan dan penuh kecemasan.","Fokus pada langkah kecil yang bisa kamu ambil dan berbicara dengan seorang profesional atau teman yang bisa memberi perspektif lebih positif dan menenangkan kamu."
0,3,0,0,3,2,"Takut tinggi, gelisah tinggi, dan kesedihan kamu lumayan. Kamu merasa sangat tertekan dengan ketakutan yang ada, dan sedikit kecewa ngaruh ke perasaan kamu.","Cobalah untuk fokus pada hal-hal yang bisa kamu kontrol dan beri waktu buat diri kamu untuk lebih rileks. Ngobrol dengan seseorang yang bisa memberi dukungan bisa sangat membantu."
0,3,0,0,3,3,"Takut tinggi, gelisah tinggi, dan kesedihan kamu cukup tinggi. Semua perasaan ini bikin kamu merasa sangat tertekan dan penuh kecemasan.","Cobalah untuk fokus pada langkah kecil yang bisa kamu ambil dan berbicara dengan seorang profesional atau teman yang bisa memberi perspektif lebih positif dan menenangkan kamu."
0,0,1,1,1,0,"Gelisa sedikit, takut sedikit, dan sedikit kesedihan. Kamu mungkin sedikit kecewa atau tertekan, tapi nggak sampai ngaruh banyak ke perasaan kamu.","Cobalah untuk lebih fokus pada hal-hal kecil yang bisa kamu kendalikan dan beri waktu buat diri kamu untuk melakukan aktivitas yang bisa bikin kamu merasa lebih rileks."
0,0,1,1,2,0,"Gelisa sedikit, takut sedikit, dan rasa sakit kamu lumayan. Kamu mungkin merasa sedikit kecewa atau tertekan dengan beberapa hal, tapi nggak sampai ngaruh besar.","Cobalah untuk memberi waktu buat diri kamu untuk refleksi diri atau ngobrol sama seseorang yang bisa bantu ngurangin perasaan kecewa itu."
0,0,1,1,3,0,"Gelisa sedikit, takut sedikit, dan kesedihan kamu lumayan. Kamu mungkin merasa kecewa dengan beberapa hal, tapi nggak sampai mengganggu banyak.","Cobalah untuk melakukan hal-hal yang bikin kamu merasa lebih rileks, seperti jalan-jalan atau berbicara dengan teman yang bisa bantu kamu merasa lebih tenang."
0,0,1,2,1,0,"Gelisa sedikit, takut sedikit, dan sedikit kesedihan. Kamu mungkin sedikit kecewa dengan beberapa hal, tapi nggak sampai mengganggu banyak.","Cobalah untuk memberi waktu buat diri kamu untuk refleksi diri atau melakukan aktivitas yang bisa membantu kamu merasa lebih baik."
0,0,1,2,2,0,"Gelisa sedikit, takut sedikit, dan kesedihan kamu lumayan. Kamu mungkin merasa sedikit kecewa atau tertekan dengan beberapa hal, dan itu ngaruh ke perasaan kamu.","Cobalah untuk berbicara dengan seseorang yang bisa bantu kamu merasa lebih tenang atau lakukan hal-hal yang bisa bikin kamu lebih rileks."
0,0,1,2,3,0,"Gelisa sedikit, takut sedikit, dan kesedihan kamu cukup tinggi. Kamu mungkin merasa kecewa dengan beberapa hal, dan itu ngaruh ke perasaan kamu.","Cobalah untuk mencari waktu untuk berbicara dengan seseorang yang bisa memberi perspektif lebih baik atau sekedar memberi waktu buat diri sendiri."
0,0,1,3,1,0,"Gelisa sedikit, takut sedikit, dan sedikit kesedihan. Kamu mungkin sedikit tertekan dengan beberapa hal, tapi nggak sampai ngaruh banyak ke perasaan kamu.","Cobalah untuk lebih fokus pada hal-hal kecil yang bisa kamu kendalikan dan beri waktu buat diri kamu untuk melakukan aktivitas yang bisa bikin kamu merasa lebih baik."
0,0,1,3,2,0,"Gelisa sedikit, takut sedikit, dan kesedihan kamu lumayan. Kamu mungkin merasa sedikit kecewa atau tertekan dengan beberapa hal, tapi nggak sampai mengganggu banyak.","Cobalah untuk memberi waktu buat diri kamu untuk refleksi diri atau ngobrol sama seseorang yang bisa bantu ngurangin perasaan kecewa itu."
0,0,1,3,3,0,"Gelisa sedikit, takut sedikit, dan kesedihan kamu cukup tinggi. Kamu mungkin merasa kecewa dengan beberapa hal, dan itu ngaruh ke perasaan kamu.","Cobalah untuk melakukan hal-hal yang bisa bikin kamu merasa lebih rileks, seperti jalan-jalan atau berbicara dengan teman yang bisa bantu kamu merasa lebih tenang."
0,0,2,1,1,0,"Gelisa sedikit, takut lumayan, dan sedikit kesedihan. Kamu mungkin merasa sedikit kecewa atau tertekan, tapi nggak sampai ngaruh banyak ke perasaan kamu.","Cobalah untuk lebih fokus pada hal-hal kecil yang bisa kamu kendalikan dan beri waktu buat diri kamu untuk refleksi diri atau melakukan aktivitas yang bisa bikin kamu merasa lebih baik."
0,0,2,1,2,0,"Gelisa sedikit, takut lumayan, dan kesedihan kamu lumayan. Kamu mungkin merasa sedikit kecewa atau tertekan dengan beberapa hal, dan itu ngaruh ke perasaan kamu.","Cobalah untuk berbicara dengan seseorang yang bisa bantu kamu merasa lebih tenang atau lakukan hal-hal yang bisa bikin kamu lebih rileks."
0,0,2,1,3,0,"Gelisa sedikit, takut lumayan, dan kesedihan kamu cukup tinggi. Kamu mungkin merasa kecewa dengan beberapa hal, dan itu ngaruh ke perasaan kamu.","Cobalah untuk mencari waktu untuk berbicara dengan seseorang yang bisa memberi perspektif lebih baik atau sekedar memberi waktu buat diri sendiri."
0,0,2,2,1,0,"Gelisa sedikit, takut lumayan, dan sedikit kesedihan. Kamu mungkin merasa sedikit kecewa dengan beberapa hal, tapi nggak sampai mengganggu banyak ke perasaan kamu.","Cobalah untuk lebih fokus pada hal-hal kecil yang bisa kamu kendalikan dan beri waktu buat diri kamu untuk melakukan aktivitas yang bisa bikin kamu merasa lebih rileks."
0,0,2,2,2,0,"Gelisa sedikit, takut lumayan, dan kesedihan kamu lumayan. Kamu mungkin merasa sedikit kecewa atau tertekan dengan beberapa hal, dan itu ngaruh ke perasaan kamu.","Cobalah untuk berbicara dengan seseorang yang bisa bantu kamu merasa lebih tenang atau lakukan hal-hal yang bisa bikin kamu lebih rileks."
0,0,2,2,3,0,"Gelisa sedikit, takut lumayan, dan kesedihan kamu cukup tinggi. Kamu mungkin merasa kecewa dengan beberapa hal, dan itu bisa banget ngaruh ke perasaan kamu.","Cobalah untuk berbicara dengan seseorang yang bisa memberi perspektif lebih baik atau sekedar memberi waktu buat diri sendiri untuk menenangkan pikiran."
0,0,2,3,1,0,"Gelisa sedikit, takut lumayan, dan sedikit kesedihan. Kamu mungkin merasa sedikit kecewa atau tertekan, tapi nggak sampai ngaruh besar ke perasaan kamu.","Cobalah untuk lebih fokus pada hal-hal kecil yang bisa kamu kendalikan dan beri waktu buat diri kamu untuk melakukan aktivitas yang bisa bikin kamu merasa lebih baik."
0,0,2,3,2,0,"Gelisa sedikit, takut lumayan, dan kesedihan kamu lumayan. Kamu mungkin merasa sedikit kecewa dengan beberapa hal, tapi nggak sampai mengganggu banyak.","Cobalah untuk berbicara dengan seseorang yang bisa membantu kamu merasa lebih tenang atau lakukan hal-hal yang bisa bikin kamu lebih rileks."
0,0,2,3,3,0,"Gelisa sedikit, takut lumayan, dan kesedihan kamu cukup tinggi. Kamu mungkin merasa kecewa dengan beberapa hal, dan itu bisa mengarah ke perasaan tertekan.","Cobalah untuk mencari waktu untuk berbicara dengan seseorang yang bisa memberi perspektif lebih baik atau sekedar memberi waktu buat diri sendiri."
0,0,3,1,1,0,"Gelisa sedikit, takut tinggi, dan sedikit kesedihan. Kamu mungkin merasa tertekan dengan ketakutan yang ada, tapi gelisah kamu nggak terlalu mengganggu perasaan kamu.","Cobalah untuk fokus pada langkah-langkah kecil yang bisa kamu ambil dan beri waktu buat diri kamu untuk beristirahat atau melakukan hal yang bikin kamu merasa lebih baik."
0,0,3,1,2,0,"Gelisa sedikit, takut tinggi, dan kesedihan kamu lumayan. Kamu mungkin merasa tertekan dengan ketakutan yang besar dan sedikit kecewa, tapi nggak sampai ngaruh banyak.","Cobalah untuk memberi diri kamu waktu untuk refleksi diri atau ngobrol sama seseorang yang bisa bantu ngurangin perasaan kecewa itu."
0,0,3,1,3,0,"Gelisa sedikit, takut tinggi, dan kesedihan kamu cukup tinggi. Ketakutan yang besar dan perasaan kecewa bisa membuat kamu merasa sangat tertekan.","Fokus pada hal-hal kecil yang bisa kamu kendalikan, dan beri waktu untuk diri kamu untuk lebih rileks. Ngobrol dengan seorang teman atau seorang profesional bisa membantu."
0,0,3,2,1,0,"Gelisa sedikit, takut tinggi, dan sedikit kesedihan. Kamu mungkin merasa tertekan dengan ketakutan yang ada, tapi gelisah kamu nggak terlalu mengganggu perasaan kamu.","Cobalah untuk fokus pada langkah-langkah kecil yang bisa kamu ambil dan beri waktu buat diri kamu untuk beristirahat atau melakukan hal yang bikin kamu merasa lebih baik."
0,0,3,2,2,0,"Gelisa sedikit, takut tinggi, dan kesedihan kamu lumayan. Kamu mungkin merasa sangat tertekan dengan ketakutan yang tinggi dan sedikit kecewa.","Cobalah untuk memberi diri kamu waktu untuk refleksi diri atau ngobrol sama seseorang yang bisa bantu ngurangin perasaan kecewa itu."
0,0,3,2,3,0,"Gelisa sedikit, takut tinggi, dan kesedihan kamu cukup tinggi. Ketakutan dan perasaan kecewa bisa membuat kamu merasa sangat tertekan.","Fokus pada hal-hal kecil yang bisa kamu kendalikan, dan beri waktu untuk diri kamu untuk lebih rileks. Ngobrol dengan seorang teman atau seorang profesional bisa membantu."
0,0,3,3,1,0,"Gelisa sedikit, takut tinggi, dan sedikit kesedihan. Kamu mungkin merasa sangat tertekan dan penuh kecemasan dengan perasaan yang nggak pasti.","Cobalah untuk fokus pada langkah kecil yang bisa kamu ambil dan berbicara dengan seorang profesional atau teman yang bisa memberi perspektif lebih positif dan menenangkan kamu."
0,0,3,3,2,0,"Gelisa sedikit, takut tinggi, dan kesedihan kamu lumayan. Ketakutan yang tinggi dan sedikit kecewa bisa bikin kamu merasa sangat tertekan.","Cobalah untuk mencari waktu untuk berbicara dengan seseorang yang bisa memberi perspektif lebih baik atau sekedar memberi waktu buat diri sendiri untuk menenangkan pikiran."
0,0,3,3,3,0,"Gelisa sedikit, takut tinggi, dan kesedihan kamu cukup tinggi. Semua perasaan ini bikin kamu merasa sangat tertekan dan penuh kecemasan.","Fokus pada langkah-langkah kecil yang bisa kamu ambil dan berbicara dengan seorang profesional atau teman yang bisa memberi perspektif lebih positif dan menenangkan kamu."
0,0,1,1,0,1,"Gelisa sedikit, takut sedikit, dan sedikit kesedihan. Kamu mungkin sedikit kecewa atau tertekan, tapi nggak sampai ngaruh besar ke perasaan kamu.","Cobalah untuk lebih fokus pada hal-hal kecil yang bisa kamu kendalikan dan beri waktu buat diri kamu untuk melakukan aktivitas yang bisa bikin kamu merasa lebih rileks."
0,0,1,1,0,2,"Gelisa sedikit, takut sedikit, dan rasa sakit kamu lumayan. Kamu mungkin merasa sedikit kecewa atau tertekan dengan beberapa hal, tapi nggak sampai ngaruh besar.","Cobalah untuk memberi waktu buat diri kamu untuk refleksi diri atau ngobrol sama seseorang yang bisa bantu ngurangin perasaan kecewa itu."
0,0,1,1,0,3,"Gelisa sedikit, takut sedikit, dan kesedihan kamu lumayan. Kamu mungkin merasa kecewa dengan beberapa hal, tapi nggak sampai mengganggu banyak.","Cobalah untuk melakukan hal-hal yang bikin kamu merasa lebih rileks, seperti jalan-jalan atau berbicara dengan teman yang bisa bantu kamu merasa lebih tenang."
0,0,1,2,0,1,"Gelisa sedikit, takut sedikit, dan sedikit kesedihan. Kamu mungkin sedikit kecewa dengan beberapa hal, tapi nggak sampai mengganggu banyak.","Cobalah untuk memberi waktu buat diri kamu untuk refleksi diri atau melakukan aktivitas yang bisa membantu kamu merasa lebih baik."
0,0,1,2,0,2,"Gelisa sedikit, takut sedikit, dan kesedihan kamu lumayan. Kamu mungkin merasa sedikit kecewa atau tertekan dengan beberapa hal, tapi nggak sampai ngaruh besar.","Cobalah untuk memberi waktu buat diri kamu untuk refleksi diri atau ngobrol sama seseorang yang bisa bantu ngurangin perasaan kecewa itu."
0,0,1,2,0,3,"Gelisa sedikit, takut sedikit, dan kesedihan kamu cukup tinggi. Kamu mungkin merasa kecewa dengan beberapa hal, dan itu ngaruh ke perasaan kamu.","Cobalah untuk berbicara dengan seseorang yang bisa memberi perspektif lebih baik, atau lakukan hal-hal yang bisa bikin kamu merasa lebih tenang."
0,0,1,3,0,1,"Gelisa sedikit, takut sedikit, dan sedikit kesedihan. Kamu mungkin merasa sedikit kecewa atau tertekan, tapi nggak sampai mengganggu banyak hal sih.","Cobalah untuk lebih fokus pada hal-hal kecil yang bisa kamu kendalikan dan beri waktu buat diri kamu untuk melakukan aktivitas yang bisa bikin kamu merasa lebih baik."
0,0,1,3,0,2,"Gelisa sedikit, takut sedikit, dan kesedihan kamu lumayan. Kamu mungkin merasa sedikit kecewa atau tertekan dengan beberapa hal, tapi nggak sampai ngaruh banyak.","Cobalah untuk memberi waktu buat diri kamu untuk refleksi diri atau ngobrol sama seseorang yang bisa bantu ngurangin perasaan kecewa itu."
0,0,1,3,0,3,"Gelisa sedikit, takut sedikit, dan kesedihan kamu cukup tinggi. Kamu mungkin merasa kecewa dengan beberapa hal, dan itu bisa banget ngaruh ke perasaan kamu.","Cobalah untuk mencari waktu untuk berbicara dengan seseorang yang bisa memberi perspektif lebih baik atau sekedar memberi waktu buat diri sendiri."
0,0,2,1,0,1,"Gelisa sedikit, takut lumayan, dan sedikit kesedihan. Kamu mungkin merasa sedikit kecewa atau tertekan, tapi nggak sampai ngaruh besar ke perasaan kamu.","Cobalah untuk lebih fokus pada hal-hal kecil yang bisa kamu kendalikan dan beri waktu buat diri kamu untuk refleksi diri atau melakukan aktivitas yang bisa bikin kamu merasa lebih baik."
0,0,2,1,0,2,"Gelisa sedikit, takut lumayan, dan kesedihan kamu lumayan. Kamu mungkin merasa sedikit kecewa atau tertekan dengan beberapa hal, dan itu ngaruh ke perasaan kamu.","Cobalah untuk berbicara dengan seseorang yang bisa bantu kamu merasa lebih tenang atau lakukan hal-hal yang bisa bikin kamu lebih rileks."
0,0,2,1,0,3,"Gelisa sedikit, takut lumayan, dan kesedihan kamu cukup tinggi. Kamu mungkin merasa kecewa dengan beberapa hal, dan itu bisa menambah beban di perasaan kamu.","Cobalah untuk berbicara dengan seseorang yang bisa memberi perspektif lebih baik atau sekedar memberi waktu buat diri sendiri."
0,0,2,2,0,1,"Gelisa sedikit, takut lumayan, dan sedikit kesedihan. Kamu mungkin merasa sedikit kecewa atau tertekan, tapi nggak sampai mengganggu banyak hal.","Cobalah untuk lebih fokus pada hal-hal kecil yang bisa kamu kendalikan dan beri waktu buat diri kamu untuk refleksi diri atau melakukan aktivitas yang bisa bikin kamu merasa lebih baik."
0,0,2,2,0,2,"Gelisa sedikit, takut lumayan, dan kesedihan kamu lumayan. Kamu mungkin merasa sedikit kecewa atau tertekan dengan beberapa hal, dan itu ngaruh ke perasaan kamu.","Cobalah untuk berbicara dengan seseorang yang bisa membantu kamu merasa lebih tenang atau lakukan hal-hal yang bisa bikin kamu lebih rileks."
0,0,2,2,0,3,"Gelisa sedikit, takut lumayan, dan kesedihan kamu cukup tinggi. Kamu mungkin merasa kecewa dengan beberapa hal, dan itu bisa banget ngaruh ke perasaan kamu.","Cobalah untuk mencari waktu untuk berbicara dengan seseorang yang bisa memberi perspektif lebih baik atau sekedar memberi waktu buat diri sendiri."
0,0,2,3,0,1,"Gelisa sedikit, takut lumayan, dan sedikit kesedihan. Kamu mungkin merasa sedikit kecewa atau tertekan, tapi nggak sampai ngaruh besar ke perasaan kamu.","Cobalah untuk lebih fokus pada hal-hal kecil yang bisa kamu kendalikan dan beri waktu buat diri kamu untuk refleksi diri atau melakukan aktivitas yang bisa bikin kamu merasa lebih baik."
0,0,2,3,0,2,"Gelisa sedikit, takut lumayan, dan kesedihan kamu lumayan. Kamu mungkin merasa sedikit kecewa atau tertekan dengan beberapa hal, dan itu ngaruh ke perasaan kamu.","Cobalah untuk berbicara dengan seseorang yang bisa bantu kamu merasa lebih tenang atau lakukan hal-hal yang bisa bikin kamu lebih rileks."
0,0,2,3,0,3,"Gelisa sedikit, takut lumayan, dan kesedihan kamu cukup tinggi. Kamu mungkin merasa kecewa dengan beberapa hal, dan itu bisa menambah beban di perasaan kamu.","Cobalah untuk mencari waktu untuk berbicara dengan seseorang yang bisa memberi perspektif lebih baik atau sekedar memberi waktu buat diri sendiri."
0,0,3,1,0,1,"Gelisa sedikit, takut tinggi, dan sedikit kesedihan. Kamu mungkin merasa sangat tertekan dengan ketakutan yang ada, tapi gelisah kamu nggak begitu ngaruh ke perasaan kamu.","Cobalah untuk fokus pada langkah-langkah kecil yang bisa kamu ambil dan beri waktu buat diri kamu untuk beristirahat atau melakukan hal yang bikin kamu merasa lebih baik."
0,0,3,1,0,2,"Gelisa sedikit, takut tinggi, dan kesedihan kamu lumayan. Kamu mungkin merasa tertekan dengan ketakutan yang besar dan sedikit kecewa, tapi nggak sampai ngaruh banyak.","Cobalah untuk memberi waktu buat diri kamu untuk refleksi diri atau ngobrol sama seseorang yang bisa bantu ngurangin perasaan kecewa itu."
0,0,3,1,0,3,"Gelisa sedikit, takut tinggi, dan kesedihan kamu cukup tinggi. Ketakutan yang besar dan perasaan kecewa bisa membuat kamu merasa sangat tertekan.","Fokus pada hal-hal kecil yang bisa kamu kendalikan, dan beri waktu untuk diri kamu untuk lebih rileks. Ngobrol dengan seorang teman atau seorang profesional bisa membantu."
0,0,3,2,0,1,"Gelisa sedikit, takut tinggi, dan sedikit kesedihan. Kamu mungkin merasa sangat tertekan dengan ketakutan yang ada, dan sedikit kecewa nambahin beban di pikiran kamu.","Fokus pada langkah-langkah kecil yang bisa kamu kendalikan, dan beri waktu buat diri kamu untuk lebih rileks. Ngobrol dengan seseorang yang kamu percayai bisa bantu banget."
0,0,3,2,0,2,"Gelisa sedikit, takut tinggi, dan kesedihan kamu lumayan. Kamu mungkin merasa tertekan dengan ketakutan yang besar dan sedikit kecewa, dan itu ngaruh ke perasaan kamu.","Cobalah untuk berbicara dengan seseorang yang bisa membantu kamu merasa lebih tenang atau lakukan hal-hal yang bisa bikin kamu lebih rileks."
0,0,3,2,0,3,"Gelisa sedikit, takut tinggi, dan kesedihan kamu cukup tinggi. Kamu merasa tertekan dengan ketakutan yang ada, dan itu mengarah ke perasaan yang sangat penuh tekanan.","Cobalah untuk mencari waktu untuk berbicara dengan seseorang yang bisa memberi perspektif lebih baik atau sekedar memberi waktu buat diri sendiri untuk menenangkan pikiran."
0,0,3,3,0,1,"Gelisa sedikit, takut tinggi, dan sedikit kesedihan. Kamu mungkin merasa sangat tertekan dan penuh kecemasan dengan perasaan yang nggak pasti.","Cobalah untuk fokus pada langkah kecil yang bisa kamu ambil, dan berbicara dengan seorang profesional atau teman yang bisa memberi perspektif lebih positif dan menenangkan kamu."
0,0,3,3,0,2,"Gelisa sedikit, takut tinggi, dan kesedihan kamu lumayan. Ketakutan yang tinggi dan sedikit kecewa bisa bikin kamu merasa sangat tertekan dan gelisah.","Fokus pada hal-hal yang bisa kamu kendalikan, dan beri waktu buat diri kamu untuk lebih tenang. Ngobrol dengan seseorang yang bisa memberi dukungan bisa sangat membantu."
0,0,3,3,0,3,"Gelisa sedikit, takut tinggi, dan kesedihan kamu cukup tinggi. Kamu merasa sangat tertekan dengan ketakutan yang ada, dan itu mengarah ke perasaan yang sangat penuh tekanan.","Cobalah untuk mencari waktu untuk berbicara dengan seseorang yang bisa memberi perspektif lebih baik atau sekedar memberi waktu buat diri sendiri untuk menenangkan pikiran."
0,0,1,0,1,1,"Gelisa sedikit, takut sedikit, dan sedikit kesedihan. Kamu mungkin merasa sedikit kecewa atau tertekan, tapi nggak sampai ngaruh besar ke perasaan kamu.","Cobalah untuk lebih fokus pada hal-hal kecil yang bisa kamu kendalikan dan beri waktu buat diri kamu untuk melakukan aktivitas yang bisa bikin kamu merasa lebih rileks."
0,0,1,0,1,2,"Gelisa sedikit, takut sedikit, dan rasa sakit kamu lumayan. Mungkin kamu merasa sedikit kecewa atau tertekan dengan beberapa hal, tapi nggak sampai ngaruh besar.","Cobalah untuk memberi waktu buat diri kamu untuk refleksi diri atau ngobrol sama seseorang yang bisa bantu ngurangin perasaan kecewa itu."
0,0,1,0,1,3,"Gelisa sedikit, takut sedikit, dan kesedihan kamu lumayan. Kamu mungkin merasa kecewa dengan beberapa hal, tapi nggak sampai mengganggu banyak.","Cobalah untuk melakukan hal-hal yang bikin kamu merasa lebih rileks, seperti jalan-jalan atau berbicara dengan teman yang bisa bantu kamu merasa lebih tenang."
0,0,1,0,2,1,"Gelisa sedikit, takut sedikit, dan sedikit kesedihan. Kamu mungkin sedikit kecewa dengan beberapa hal, tapi nggak sampai mengganggu banyak.","Cobalah untuk memberi waktu buat diri kamu untuk refleksi diri atau melakukan aktivitas yang bisa membantu kamu merasa lebih baik."
0,0,1,0,2,2,"Gelisa sedikit, takut sedikit, dan kesedihan kamu lumayan. Kamu mungkin merasa sedikit kecewa atau tertekan dengan beberapa hal, dan itu ngaruh ke perasaan kamu.","Cobalah untuk berbicara dengan seseorang yang bisa bantu kamu merasa lebih tenang atau lakukan hal-hal yang bisa bikin kamu lebih rileks."
0,0,1,0,2,3,"Gelisa sedikit, takut sedikit, dan kesedihan kamu cukup tinggi. Kamu mungkin merasa kecewa dengan beberapa hal, dan itu bisa banget ngaruh ke perasaan kamu.","Cobalah untuk berbicara dengan seseorang yang bisa memberi perspektif lebih baik, atau lakukan hal-hal yang bisa bikin kamu merasa lebih tenang."
0,0,1,0,3,1,"Gelisa sedikit, takut sedikit, dan sedikit kesedihan. Kamu mungkin merasa sedikit kecewa atau tertekan, tapi nggak sampai mengganggu banyak hal sih.","Cobalah untuk lebih fokus pada hal-hal kecil yang bisa kamu kendalikan dan beri waktu buat diri kamu untuk melakukan aktivitas yang bisa bikin kamu merasa lebih baik."
